"","kME1","kME3","kME5","kME6","kME2","kME4","kME0"
"ZFP28",-0.231134849554685,-0.575076178525864,-0.508338447875405,0.111982907803529,0.306747779520756,0.690661318058255,-0.176903395130135
"ZFP3",-0.0365316947063126,-0.793991257147863,-0.558619973112226,0.21699659379038,0.567543718131713,0.832176832293515,-0.0954318095917423
"ZFP36",0.604086985715657,0.0659311743199869,0.420833592468607,0.0881538846648334,-0.0296287060475557,-0.0530649409532217,0.562119885087661
"ZFP36L1",0.444597527309098,0.603896395456589,0.761732950534764,0.15405508334346,-0.792940412871815,-0.380511454061987,0.441364364854118
"ZFP36L2",-0.0224553638801666,-0.389771823377561,-0.295295856081325,-0.027079307826264,0.523871485509619,0.183889717086999,-0.0645514429509775
"ZFP37",-0.086170788207184,-0.387937407958068,-0.306568818828475,0.104794791786525,0.264281756896043,0.408467882985535,-0.103374307658164
"ZFP41",0.289352525114407,0.159054395669043,0.315333272941037,0.041345929240848,-0.177148522867838,-0.0880108854646059,0.390164821174174
"ZFP42",-0.212117494889431,-0.699217357645,-0.600064987160022,0.229530717224505,0.45194313629327,0.753405678386002,-0.248626295743143
"ZFP64",0.609872226270674,0.159786516191385,0.479703278986428,0.0384400186527504,-0.100859254930392,-0.139408341851295,0.592288286792741
"ZFP90",0.470435696911787,0.0779927793111196,0.376999376848925,0.253981071246441,-0.0615080021171311,0.0248849240252258,0.47777457290603
"ZFP91",0.750973517264669,-0.0395526455965682,0.444239189484714,0.132176967022504,0.0432977967876036,0.0354767715328686,0.69681891511798
"ZFP91-CNTF",0.750973517264669,-0.0395526455965682,0.444239189484714,0.132176967022504,0.0432977967876036,0.0354767715328686,0.69681891511798
"ZFPL1",0.305317157646781,0.280773364890166,0.375250199622689,-0.0334068735734018,-0.140097177476299,-0.272305335543878,0.50707188803897
"ZFPM1",-0.331629186203895,-0.103030045333478,-0.294005478159174,-0.159450289154438,0.229989441240627,0.0306101484286161,-0.251477695839613
"ZFPM2",-0.16409236750916,-0.774053218595969,-0.597536219100598,0.226665965621005,0.480017404774757,0.887291654431291,-0.197092095315968
"ZFR",0.459763350849777,0.0894867002609557,0.349325530152447,0.0580557139752121,-0.0161654796423937,-0.0804930967503653,0.569039804072868
"ZFR2",-0.361406452958493,-0.480891951583131,-0.563438752446607,-0.0116979589641578,0.420659492661206,0.468846170607429,-0.417008370875535
"ZFYVE1",0.608891513572,0.0495814357595972,0.401779441722478,0.0619029179220476,0.00501396443511725,-0.0296976636371869,0.536655277662898
"ZFYVE16",0.669275887155637,0.0651246233834291,0.447559715792455,0.0864995032067442,-0.0411919860142267,-0.0424880814454862,0.535808764479405
"ZFYVE19",0.169285240090785,-0.208113706602319,-0.0573394528008503,-0.0011785191194465,0.288660022447341,0.132378705194064,0.16475773527675
"ZFYVE21",-0.0396009627258657,-0.24264353408909,-0.252039121520369,-0.292017336157175,0.469744194786731,0.0306080458616408,-0.0139396583951241
"ZFYVE27",0.453365898512536,0.299794750689286,0.47591314947773,0.0406821816067014,-0.207019050724129,-0.221606228458086,0.586362464010013
"ZFYVE28",0.0928141934135781,0.528796259578668,0.433064149013293,-0.00195279721256359,-0.448293525693809,-0.417213166417217,0.159510396876515
"ZFYVE9",0.30264049429656,-0.449410287686137,-0.124331255936075,0.158492648510699,0.315091784072467,0.44507992501781,0.236838658312772
"ZG16B",0.00503797169659453,-0.624171175005574,-0.456491692958804,-0.0390097045631861,0.816946782284758,0.44578873202737,-0.00658483798679765
"ZGLP1",-0.194816718924587,-0.587286566999845,-0.586186429099545,-0.118321290908603,0.770343230767316,0.387389242792001,-0.201937755048256
"ZGPAT",0.527257938876633,0.415179655219878,0.656247279173071,0.127247116199752,-0.441023071331745,-0.284747313700732,0.589560676799253
"ZHX1",0.373177698488946,0.361923907160928,0.479177902554913,-0.139990967270129,-0.100410511313243,-0.362444859140139,0.413829157917598
"ZHX2",0.321007159553557,0.285002472383678,0.46682067265862,0.271930300275733,-0.579782780270936,-0.0518943088512735,0.329184749979783
"ZHX3",0.00719489661903374,-0.217757618043942,-0.152110465619051,-0.0726799876092239,0.340940633618794,0.150098104137698,0.0586962743599582
"ZIC1",-0.0870973188683456,-0.797456785706288,-0.567496478976651,0.371131056913974,0.492103062840587,0.897707357081996,-0.15792383422637
"ZIC2",0.140546394483067,-0.755547416720133,-0.382570500953005,0.400806387812424,0.479320625250794,0.842394919278483,0.0391746055025494
"ZIC4",-0.134118384069704,-0.781704915500738,-0.586081536552371,0.370538801941048,0.484301901836007,0.906517461306959,-0.177264922066282
"ZIC5",-0.0648754234379986,-0.706289301169497,-0.496582694831092,0.327933119392686,0.451853178656879,0.808263922977933,-0.124062510530023
"ZIK1",-0.0174558130303281,-0.560762541590042,-0.333638162845152,0.267193265403985,0.257039143630338,0.737213160925532,-0.0166298478675897
"ZIM2",-0.215554292674189,-0.545994401348451,-0.497989415815759,0.144219080266206,0.343388111861844,0.636016854899414,-0.213917547858298
"ZKSCAN1",0.579238493182932,-0.175742355818101,0.250512737304015,0.162787170219761,0.234162694918484,0.173095223766261,0.56498076740782
"ZKSCAN3",0.528539667456573,-0.144792971556364,0.244555776498512,0.119183098079285,0.158470543718731,0.132153841350695,0.464171739937533
"ZKSCAN4",0.496248379149341,-0.0185046331866664,0.276193567901367,0.0994955069945533,-0.0118661247690588,0.0425227403419282,0.384495657555463
"ZKSCAN5",0.60229475850321,0.0785307924313199,0.41245142937981,0.0962898273495056,-0.0855147786537712,-0.0379634176001829,0.494720330711302
"ZMAT2",0.330996363369948,-0.0624321689849298,0.190200064331892,0.13699491649923,-0.041754827517869,0.104055518960989,0.241296525504397
"ZMAT3",0.737604738078136,0.0873836317583404,0.509013767937133,0.135990134675739,-0.0555662560251748,-0.0427922243764229,0.64553322167846
"ZMAT4",-0.0697816073706858,-0.235614930605526,-0.198755408588911,0.0846028225319312,0.168900038005082,0.29254630626164,-0.0398739006667711
"ZMAT5",0.678464424658197,0.0839988364138907,0.482117972216034,0.0986014026380966,-0.0287451232807785,-0.0640674822829071,0.653575340355524
"ZMIZ1",-0.125854248636161,-0.456655538961478,-0.426253243704071,-0.0275002160118499,0.582937433191735,0.318137616046155,-0.133805150052035
"ZMIZ2",-0.397201678408793,-0.440857708980746,-0.577001967073671,-0.104320004241441,0.534357140150926,0.295450856644612,-0.323490775518594
"ZMPSTE24",0.734524967941952,-0.0761530499536404,0.410335894912513,0.114572561191814,0.0987448223313265,0.0760888048964094,0.656864156051471
"ZMYM1",0.537698473478602,-0.234111805334949,0.166831608616522,0.105356019186249,0.218233397120715,0.198854477750572,0.444240853297063
"ZMYM2",0.494063597647385,0.078349515643478,0.342456794289577,0.0218877091231945,-0.00591093621107311,-0.0803500594453232,0.323539747038321
"ZMYM4",0.564655807481782,0.0500214569526897,0.381116329368348,0.0814664960398066,-0.0546041156012155,-0.0197667842473083,0.612995252816896
"ZMYM5",0.340037109246893,0.21453612357849,0.360696475007018,-0.0716656482997756,-0.0744588762020793,-0.203391348445785,0.497522465396257
"ZMYM6",0.741128497006447,-0.00808164578761651,0.452316409749045,0.137687342321714,0.010234856851462,0.0316310718188142,0.587984888223529
"ZMYND10",0.14550874517554,-0.527423939008308,-0.279153202828804,0.0630040959294492,0.494619726805449,0.461935166534395,0.133561246224753
"ZMYND11",-0.105893853177829,-0.30107367407763,-0.270789170154279,-0.00508718973478362,0.254092188675972,0.21785355438142,-0.12237105259771
"ZMYND12",0.396155886896423,-0.135672287528524,0.154762882903979,0.073413844063452,0.151388247582444,0.0957700112025332,0.286987603584682
"ZMYND15",-0.215137982039254,-0.36525599439115,-0.364939926558895,0.112113811471619,0.346615614745699,0.283585288396925,-0.180497934876764
"ZMYND19",0.44954022966064,-0.446340234639747,-0.0238765469121391,0.182812834197729,0.370823100096393,0.429792341269891,0.326773653814302
"ZMYND8",0.0593784440238645,-0.739353072440325,-0.518411056658161,-0.0399055463403843,0.922624801185828,0.527974568566558,-0.0246764948040894
"ZNF10",0.392018591475197,0.165411906339524,0.36174256591042,0.0287897854878029,-0.132190579868387,-0.101796123458685,0.429481822294326
"ZNF107",0.169893980263644,0.130170344800278,0.205838537511688,0.0437945471047941,-0.108265732804281,-0.0706281527390972,0.410515243511407
"ZNF114",-0.183473289368116,-0.42893093578807,-0.401876516081594,0.0915697217318606,0.337076514317721,0.397943390891848,-0.180698348189916
"ZNF12",0.0417272156355838,-0.603993413036238,-0.355100179298588,0.248432615509749,0.40589606587172,0.685341414347666,-0.0272481857667619
"ZNF121",0.450359735395725,-0.00293288634594691,0.266129204286615,0.095024528884821,0.0183157670660249,0.00781171806691441,0.352568915203954
"ZNF124",-0.0546544512802786,-0.620552483514319,-0.528390054994027,-0.124160020005215,0.796330931761626,0.413294034066107,-0.0844157289738537
"ZNF131",0.616225120145484,0.165563922236743,0.48698578465033,0.062271260438887,-0.1145429610429,-0.143986610859636,0.62339923115249
"ZNF132",0.424042703712357,-0.33553243046124,0.0483122367531014,0.21715550955315,0.247648381574673,0.397057891422297,0.404839122902777
"ZNF134",0.505243858013499,0.122938154473841,0.407121266372948,0.10563811935813,-0.112097534361365,-0.0623438469624276,0.547496908376316
"ZNF135",-0.129301363353418,-0.625503922379715,-0.484521694004686,0.182895015242078,0.391119853683713,0.721032684618779,-0.149298744423222
"ZNF136",-0.0829956337789212,-0.593843837193785,-0.430743830346853,0.191481949132522,0.416673710586556,0.682250506702624,-0.110381064267596
"ZNF14",0.516499965964048,-0.177791525986373,0.195571281154413,0.115079667641838,0.173414677128278,0.199361757475997,0.4580653139497
"ZNF141",0.700246598721469,0.0474547146285195,0.460014183226193,0.13164996263439,-0.0453019113326856,0.00630869087754453,0.565739078946139
"ZNF142",0.657066848624521,0.0711705457590552,0.456551078401667,0.122376296844556,-0.0179213162440333,-0.0556218293950086,0.557561401594463
"ZNF143",0.609220701790151,0.0994222081694501,0.450880868552834,0.0879031691222463,-0.0621679413181954,-0.0800159247757712,0.538471745834763
"ZNF146",0.792222602049519,0.106720546023472,0.579400087377184,0.122902939414452,-0.0727991867779471,-0.0698446974641523,0.735699726171545
"ZNF148",0.0905802041304946,-0.558703069432247,-0.310148399913051,0.180895711592673,0.372594467091695,0.581564599506811,0.0641273226529239
"ZNF16",0.284263802076471,0.0589171449565637,0.215349404704545,0.0357393212322502,-0.0276855754985768,-0.0412499872652219,0.301656559083102
"ZNF160",-0.0744526693414288,-0.66833381520161,-0.503095891050584,0.187884372042317,0.494737645907581,0.713082326140826,-0.108593189775204
"ZNF167",-0.108957591715722,-0.414908849826529,-0.334749868126825,0.218342789093038,0.263311683122112,0.440494257681037,-0.0474083340932312
"ZNF17",0.543244214844391,-0.0257840108715616,0.325606572673277,0.15421668152468,0.0169405950481367,0.0704408963957789,0.598049130772168
"ZNF174",0.446142805478732,0.0676562135745748,0.301732140031516,0.0253718937694891,-0.040784010732231,-0.065212261938426,0.354682568579458
"ZNF175",0.613225028927977,-0.202153830751625,0.265194845946367,0.193115957406875,0.128009693037731,0.251123365335454,0.477512919968174
"ZNF177",0.00051713086127092,-0.648861843538751,-0.411573931841316,0.313888454172507,0.436106080566302,0.714609433918492,-0.0569094724217894
"ZNF180",0.627436663955073,0.183209078261856,0.518836658004493,0.0959412340825372,-0.0906155998301509,-0.14136313564873,0.748026024739685
"ZNF181",0.37516396562275,0.316665608661467,0.442018852842784,0.0180129601745432,-0.221953587979566,-0.240188254626098,0.530297742803676
"ZNF184",0.323929426073525,0.356144651515434,0.483568904061526,0.0772049869386138,-0.293382475495634,-0.279611598899764,0.30875281785873
"ZNF187",0.128012175442738,-0.0865781235152383,-0.0114025384779885,-0.23694786653333,0.190921227295665,-0.0273145737917059,0.161730281195091
"ZNF189",0.514477333878556,-0.00729707055010536,0.316739417694232,0.10173652088135,-0.0109938368353269,0.0419984965167559,0.454360314718776
"ZNF19",-0.0532803645522397,-0.145019433736032,-0.140222025945969,0.0692154262582467,0.263262638726815,0.133434291542594,-0.0347334328495112
"ZNF192",0.678506104731596,0.231517135500452,0.564628075902905,0.0220824864414104,-0.17579408167351,-0.169574846956257,0.532481012490518
"ZNF193",0.349690217113816,-0.452597015446534,-0.120391648906059,0.0756120557525013,0.528684210508231,0.380093526309901,0.289628408523465
"ZNF195",0.713496685930673,0.122931324800708,0.525072783240334,0.0886716580803245,-0.0483355063191663,-0.0782308041281689,0.632710651907733
"ZNF197",0.165660843988833,-0.401701993752237,-0.168622346583137,0.180122550495947,0.314269721816638,0.461055516404307,0.20986394572704
"ZNF2",0.567975569118422,0.245704135040929,0.49861245047183,0.0148158212176768,-0.171588405861559,-0.197998191418378,0.528085111029211
"ZNF200",0.627058308223798,0.181606696791732,0.508822651768673,0.0602832689870913,-0.111060384356371,-0.135396000817004,0.56815442274441
"ZNF202",0.390207506231964,0.0842190945114835,0.304621661592438,0.0675006165698383,-0.0769704441088008,-0.0563158353393629,0.340704788961905
"ZNF204P",0.212441618951113,-0.513268629810231,-0.210444920649304,0.0781505382038343,0.42382136024348,0.496913692377416,0.234825106073003
"ZNF205",0.430499393956973,0.164228793770013,0.392077492707177,-0.0421699953431324,-0.0191267326600021,-0.191411365241138,0.369816288314165
"ZNF207",0.6730925693749,-0.0565965418544029,0.381062555125598,0.110467804327483,0.0785395591445558,0.0484157086076026,0.564156293461535
"ZNF211",0.591398589910418,-0.202339261125714,0.223812302938868,0.160094431147948,0.15323015763132,0.245085576011045,0.480390913122199
"ZNF212",0.514926349162425,0.186835621435855,0.443334857923491,0.0650500638840525,-0.146440726613851,-0.149072297762405,0.480952112207314
"ZNF213",0.662851629077966,-0.0484552160482953,0.378595512131178,0.215075285551306,0.0663864005889239,0.0929706611922139,0.561337219748554
"ZNF214",-0.074297147306198,-0.681539405622217,-0.492868150252436,0.157118956012912,0.470943545478982,0.712403594234047,-0.111742214472132
"ZNF215",-0.0629742408219814,-0.345779502918531,-0.255144242616047,0.0822693481354328,0.233245927477116,0.384638282358357,-0.0571847755807532
"ZNF217",-0.0179873528463008,0.1671645123549,0.0958676667579324,-0.229458614951176,0.171130301846676,-0.285088934440259,-0.0306161960660333
"ZNF219",0.29515914781399,-0.0639805092668976,0.119021859599236,0.0215108146753646,0.0990136580796954,0.0792276721056602,0.233948642714525
"ZNF22",-0.0486176360623568,-0.537846966369213,-0.449276245000249,-0.0285761773666098,0.626088889092621,0.39513059495039,0.0187833920853848
"ZNF221",0.467965580558616,-0.497482246282986,-0.0384552129496213,0.150893389175167,0.442243579108638,0.447222778986571,0.336114872962637
"ZNF222",0.428889512931486,-0.0732584765846367,0.248456008930614,0.102644540757654,0.0639694701131677,0.0951587752782555,0.362534886864283
"ZNF223",0.166401626411284,-0.672116369054855,-0.331886166953763,0.200723275799342,0.431670910631138,0.72785255799492,0.112404965335171
"ZNF225",0.449305177806792,-0.41188576470693,0.0155313766648252,0.204077073642364,0.269654523414238,0.438600975107532,0.377476889255322
"ZNF226",0.568486333260452,-0.165023684987894,0.248666442803336,0.155135570275857,0.113475746724071,0.179534859965445,0.468624641357273
"ZNF227",0.584518619439396,0.144994657189391,0.450770986126595,0.0415378634805993,-0.061500571806275,-0.11107785112578,0.490667995794928
"ZNF229",-0.110857112513581,-0.686259013418214,-0.506345681774796,0.188552584909309,0.415711878802902,0.794230493774342,-0.157869385646771
"ZNF233",0.123807109740779,-0.0948201316984736,0.0744919715466413,0.520537974575692,-0.0812765417228419,0.281012523889664,0.108769867882926
"ZNF235",0.455183157078779,-0.172679989446481,0.169943325627013,0.139012556565843,0.104598708902992,0.202507869137839,0.351725254992325
"ZNF236",-0.318786999037202,-0.37472492585906,-0.433990220028078,0.137833537110338,0.296285571480089,0.335205636203307,-0.268073780356587
"ZNF238",0.121096363479649,0.0669487969192756,0.129909057223624,0.12775423636191,-0.315322212626423,0.0954077558616613,0.0752060595548466
"ZNF239",-0.0724872457795095,-0.195822097798346,-0.173597354193697,0.0430571602080962,0.179593707444694,0.16455556437666,0.0120510960355877
"ZNF24",0.646764728754565,-0.0641823399648946,0.358578010297209,0.11484915223407,0.0786989533874559,0.0364972431807259,0.547857678195501
"ZNF248",0.721578451842859,0.0942838164359753,0.507899906524439,0.0685469053670972,-0.0655365236009947,-0.0712886280532554,0.675750030773034
"ZNF25",0.383794270736081,-0.0616621580660407,0.182371092959261,0.0022776816008514,0.121787616162533,0.0148137305604047,0.364806702307229
"ZNF250",0.491962166258333,0.232601052020457,0.466668668827443,0.0218937243136888,-0.141409450658168,-0.194861950517934,0.581310773403405
"ZNF251",0.128399163394111,-0.0336608702653169,0.0718972180413217,0.0957905448201203,-0.00158167450910996,0.090700118774449,0.141277726349613
"ZNF252",0.597572987854672,0.201811330311664,0.492400201113944,0.0651305704148451,-0.139159111023797,-0.165422521754752,0.52891858822412
"ZNF254",-0.0801377728919369,0.329641492046888,0.171656288528534,-0.0681137267076705,-0.219420427379682,-0.266009220080242,-0.017910889233706
"ZNF256",-0.0664583593465435,-0.372063365078089,-0.305914270159656,0.0428785077679772,0.35886910113737,0.352166833812948,0.00877605936332711
"ZNF259",0.627243269516649,-0.115413137110827,0.316147166750251,0.0841070735740165,0.210608409245729,0.0993701263502152,0.621574230090725
"ZNF264",-0.0656116498288631,-0.208177354420451,-0.183226880282779,0.055284830146292,0.114907100941987,0.156254430239474,-0.103928576942213
"ZNF266",0.305758724938149,-0.653793206698359,-0.237716911700212,0.268226040527182,0.507605338917485,0.697318510366877,0.181925038610021
"ZNF268",0.395349832454682,-0.0575890867141541,0.24536093478784,0.173347666863712,0.0645248422887362,0.114980994326116,0.394147156023967
"ZNF271",0.559387471307725,0.108814150492317,0.408091828299445,0.0375587050005595,-0.0588255303633011,-0.0954119554838801,0.466033069462065
"ZNF273",-0.105633920500097,-0.690995459077677,-0.532382174350965,0.157563777918969,0.494177461941219,0.729126889792932,-0.156809186142719
"ZNF274",0.0857665265588025,-0.583179841728365,-0.303233137360532,0.442642100858076,0.421035183413958,0.632321191123629,0.026392093383501
"ZNF276",0.401407747468991,0.0983105165153983,0.296829348154034,-0.0176577052431729,0.00506933075368519,-0.0895225528563654,0.505926425933151
"ZNF277",0.323962384171856,0.143839684978503,0.28794492737969,0.00616398984955677,-0.0734830474489651,-0.145052348317396,0.436582359173206
"ZNF280B",0.302684687933077,-0.334383892560573,-0.0345566984680336,0.120022585230012,0.323153819172581,0.289492768633717,0.314704295337189
"ZNF281",0.39790010045579,-0.220731817780026,0.113132947580109,0.0901973646329521,0.212774997032249,0.137111582420066,0.392636983213507
"ZNF282",0.537039411227788,0.127871992906898,0.401683469089607,0.0271042118244037,-0.0506213072364415,-0.137900500005194,0.455237617740285
"ZNF283",0.456777327676504,-0.26633209892647,0.106920654747179,0.162949214672853,0.164923580306865,0.32778381093552,0.355946033585647
"ZNF287",0.404411670414228,-0.0155477252283838,0.234482701997415,0.0869772672186611,0.0198286012932603,0.0172690251121674,0.432103813053781
"ZNF292",0.26081175467644,-0.254951825309366,-0.0512055213667163,-0.242138941770029,0.504307502433485,0.0175239558789122,0.257994177900967
"ZNF295",0.652589748257972,-0.091570808922444,0.324451986378218,0.109321342756397,0.13582271140668,0.084320909095142,0.578973540897562
"ZNF296",0.114000730297306,-0.208500083923957,-0.113438795318486,-0.16355595837787,0.466419932508317,0.00881263343581829,0.0553294918919519
"ZNF3",0.716468625160939,0.165154253783889,0.556130811435513,0.0950803463688118,-0.123750713240108,-0.105155193257462,0.689532878486446
"ZNF300",-0.138612635500651,-0.599265754997074,-0.495408434840431,0.108164074008755,0.495554225020869,0.629221191191956,-0.15301585078802
"ZNF302",0.616203968455142,0.0795089747401021,0.437761333748037,0.0955498238999355,-0.0739346714097599,-0.0360635240797637,0.497246052951656
"ZNF304",0.532684898582224,-0.24393968220354,0.183818545264824,0.190285416780665,0.126416295913365,0.321700436068693,0.411689431137908
"ZNF311",0.0069398444511461,0.033110597404332,0.0427341093667035,0.0886861012888132,-0.0459484459140466,-0.00044049710857575,-0.0388455493912323
"ZNF318",0.159410981496258,-0.230991299678623,-0.0560855613783025,0.0356681237388539,0.125996538109974,0.262878363926892,0.169567713773081
"ZNF319",0.820204846585618,-0.0633452741809328,0.479652203170998,0.107232299485538,0.141542975720187,0.0428832977061054,0.811251042438859
"ZNF32",0.136910390294109,-0.353930269849689,-0.130193560908812,0.183887196570253,0.232888168678457,0.384842962557101,0.0969351046838484
"ZNF322A",0.402014534423371,0.246426726993723,0.377274963380781,-0.0272310445098995,-0.197352994432271,-0.202387279195138,0.238467177756738
"ZNF323",0.620297025419904,-0.149263520575614,0.291872297306065,0.14888136297226,0.146763641352609,0.159449088451377,0.558595136830382
"ZNF324",0.411408061561953,0.11563276176382,0.330600511202962,0.0150618527687255,-0.082987783838183,-0.105818404300314,0.428086128182558
"ZNF324B",0.652118729807341,0.103286943723273,0.474424116173031,0.0509905325717989,-0.0328038081877708,-0.100229817923398,0.569676971463854
"ZNF326",0.501384793613708,0.232542576659048,0.457741109363355,0.0110338607352838,-0.161305509640341,-0.197378580442573,0.532729533401588
"ZNF330",0.251193652335272,0.2211713880392,0.282771324193396,-0.0385869727294606,-0.15460134530449,-0.198229638753183,0.306381150497259
"ZNF331",0.13079515033355,-0.56308844789837,-0.287148361920745,0.205534605808712,0.369129953100324,0.577261010736058,0.029657219562706
"ZNF333",0.475466453135982,0.123284952038246,0.38093927127694,0.07703418307879,-0.0645422536884834,-0.0967878971379948,0.450982459540577
"ZNF334",0.0350045471910647,-0.499522436291437,-0.30678107020453,0.125522365309719,0.334564875808243,0.5861844101074,-0.0155076198627437
"ZNF335",0.780023831591805,0.175234193376093,0.601583919236564,0.104911716210794,-0.114860056116977,-0.135345534517376,0.63125587734372
"ZNF337",0.178851264422471,-0.440619798038046,-0.231463468769442,-0.019963333968635,0.613201741765712,0.29573955425562,0.0919947590530558
"ZNF33A",0.363692452074722,0.172350130934264,0.326192306218287,0.00327836118948205,-0.141955949460743,-0.152547270703176,0.340413692381781
"ZNF341",0.643123903271787,0.00412960074619173,0.460097244647617,0.225054556046866,-0.0146142688152151,0.0314170448965862,0.502308776754577
"ZNF343",0.571601306115793,-0.0903033962667154,0.284697033742725,0.0550344590664605,0.112555611423398,0.0469494268694721,0.364379229355497
"ZNF345",0.832317690059361,0.0480957171150901,0.549774292522423,0.156750233501876,-0.0144094776926355,0.00374206900270646,0.700447654836493
"ZNF346",0.573535591906206,0.0947756911437367,0.411344355700796,0.105496867577806,-0.0526406022038097,-0.0672296562246246,0.580144775303306
"ZNF35",-0.167190232470415,-0.656973054849256,-0.539643026754644,0.199301691828941,0.447527284877136,0.703035485846034,-0.171909916240246
"ZNF350",0.395012956019427,-0.31963114869141,0.0316782345547023,0.13155417744805,0.239059484943085,0.343191774141748,0.260406621823822
"ZNF354A",0.457026802146317,-0.0847620198338895,0.242255112225598,0.200570044114622,0.0831395849723959,0.111883967486592,0.37758748515461
"ZNF358",-0.064459916710891,0.28987056433184,0.137002522600432,-0.100240657446798,-0.164153005462562,-0.271761110875409,0.0147268627813625
"ZNF362",-0.404171197422194,-0.163084620144584,-0.388037112110497,-0.105116898636549,0.106265826607208,0.169373323348918,-0.382367271499718
"ZNF365",0.649556520989465,0.459353697039311,0.766848079427121,0.122582446148052,-0.450557509215865,-0.327776622369995,0.610423487422309
"ZNF366",-0.0742342624221544,-0.595362876278639,-0.518221472671012,-0.147828823122966,0.82184813701321,0.355884829098222,-0.111516269702389
"ZNF367",0.441034352930755,0.160002116592264,0.385381088226514,0.0658276824617705,-0.135096960657409,-0.105177851001932,0.464501739688577
"ZNF382",0.26814900461686,-0.216794816000267,0.0502634091098033,0.206342156849488,0.108016517083164,0.303570370397061,0.266330154959131
"ZNF385A",-0.150434858981159,-0.570309140791773,-0.538272528698248,-0.102027296460097,0.822372917539449,0.34335594801453,-0.118317580690087
"ZNF385D",0.0222105560095006,-0.595824647851932,-0.334291412949242,0.301992843754595,0.352704829506244,0.7208605448154,-0.0248481349383057
"ZNF391",0.703816458984102,-0.101549875030595,0.367998434148086,0.157837497824751,0.0693334378457127,0.160865933187871,0.575367620998284
"ZNF394",0.524712115762335,0.268243405392027,0.497641296815987,0.017019451854478,-0.140249221024051,-0.193078047619502,0.474330373742609
"ZNF395",0.244495753299971,-0.0334066548157261,0.124383809395669,-0.0930604277833179,0.103290416122926,-0.0227345061684317,0.252322446729493
"ZNF397",0.434733736066174,0.0621713849485162,0.330782094769257,0.0566666470632251,0.0174204511733406,-0.0535663182316638,0.586037496686407
"ZNF397OS",0.559387471307725,0.108814150492317,0.408091828299445,0.0375587050005595,-0.0588255303633011,-0.0954119554838801,0.466033069462065
"ZNF398",0.402896432473197,0.213881197094904,0.398390100232414,0.026038349443533,-0.154846926246068,-0.15777985325158,0.476361953221224
"ZNF407",-0.156899048641699,-0.0361672789512364,-0.11434276069227,-0.0327876304265712,-0.0363818668100329,-0.00135410104718785,-0.167796158454566
"ZNF410",0.537283168207296,0.107369828783102,0.395203228126185,0.0482392691331862,-0.06083573708378,-0.0921818913833093,0.469951700319167
"ZNF414",0.188488525005767,-0.486839502974233,-0.251420868513468,0.0568481027110386,0.642766373905353,0.365730319156372,0.12468724944346
"ZNF415",-0.0917075523540641,-0.583698632779695,-0.420023853814516,0.215856079546126,0.330779596683321,0.690642965577402,-0.116529493943468
"ZNF416",0.547961185916105,0.208983587579363,0.466441621279383,0.023242656532034,-0.140979136609438,-0.153948048672612,0.473031741155148
"ZNF418",0.0174296724373068,-0.565731626521108,-0.36235017500153,0.116392492709366,0.435063761785825,0.571574633483236,-0.0397345542949887
"ZNF420",0.743162876613918,0.0222700935075913,0.477788839064901,0.151056093180929,0.00912082330452341,-0.0112759942637177,0.682007687840013
"ZNF423",-0.167023615546307,-0.0537946791473114,-0.15667536872525,-0.247778815909527,0.220246363021327,-0.0787255847120113,-0.142206920329188
"ZNF426",0.263526060132832,0.0248411762076667,0.197619919811793,0.0594772921881625,-0.0239870124657706,0.00774771754192776,0.466356874724966
"ZNF428",0.844123845836996,0.0951559250110506,0.610557373381405,0.183600893970966,-0.0733940524846563,-0.040728600431812,0.737760531868733
"ZNF429",0.157477429828447,-0.511107700228453,-0.229609728723831,0.168771642461284,0.348437429571597,0.602511189887727,0.151205271683806
"ZNF431",-0.229341617056538,-0.113538748287662,-0.246433934348575,-0.105855262797698,0.0903633265558152,0.0735923371983457,-0.336041826804943
"ZNF432",0.285542974214977,0.0765753787274375,0.236069613754107,0.0698765154551965,-0.0906038785316935,-0.0356841217149723,0.321148506713677
"ZNF433",0.101327514878149,-0.648903974482316,-0.35018818645291,0.214705938561945,0.418037570345094,0.745134976141305,0.0735473722461103
"ZNF434",0.446142805478732,0.0676562135745748,0.301732140031516,0.0253718937694891,-0.040784010732231,-0.065212261938426,0.354682568579458
"ZNF436",0.285972668733384,-0.528157985431814,-0.201469583487947,0.133089394618613,0.380044698454034,0.523756077641378,0.199821327694121
"ZNF438",-0.154154731879435,-0.836013557044737,-0.718230004834636,0.0199421946987015,0.869403555215425,0.674660207005646,-0.182303515085012
"ZNF440",0.344137945801472,-0.350597056634385,0.021000757266226,0.168535725098276,0.185293362054285,0.436434818592858,0.275635839471104
"ZNF441",0.478170023098302,-0.0870612974442353,0.264054024930505,0.17054581349231,0.0326767565768951,0.186142121158988,0.475352086814664
"ZNF444",0.256464963347719,0.0678966277937178,0.189738561918751,0.0426236958691012,-0.115615649316005,-0.0160743729544067,0.00937003978404133
"ZNF446",0.732327680805025,0.00605172942927846,0.442496045141338,0.0950323440500456,0.0689070878163482,-0.00912049226132269,0.594170200307678
"ZNF45",0.309960102444078,-0.425191355616728,-0.0823023218288813,0.189716324604478,0.295862713913578,0.505111810385928,0.159106147453819
"ZNF454",-0.122720956566524,-0.807624173673623,-0.61120363520904,0.233850060465484,0.568370771667052,0.885599159707817,-0.189637608149284
